feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,target
-288.74356223175965,40.742489270386265,-1148.4224678111586,1.0891201716738568,294.88989270386264,-0.17302344213357534,-77.07081545064375,-0.10196960345641319,-2.6507206975039175,-65446.82403433477,-5627.976437768241,0.25573591570885773,17.61380996920885,-0.0067473952167924865,8.186640108339162,-9.313304721030043,1
1711.2564377682404,13.742489270386265,4630.777532188842,99.29912017167403,-2059.8001072961374,0.6840529799687957,1704.9291845493563,-0.0927046848002136,-1.3749229756842425,-2284.8240343347716,27690.643562231755,-0.26709590310203657,411.51380996920886,-0.006521809131388586,1087.3066401083393,-5.313304721030043,0
-288.74356223175965,12.742489270386265,-329.1924678111588,-36.1508798283262,292.8498927038626,-0.17399118406905914,-36.07081545064375,-0.08619658325259219,6.551712204631728,-60333.82403433477,-6830.556437768241,0.2739779200894759,-8.22080541540651,0.015106790146268614,48.27510164680069,3.6866952789699567,1
1011.2564377682404,16.742489270386265,259.2275321888414,-24.75087982832617,-1021.3001072961374,0.5578414852536501,1967.9291845493563,-0.10521638784534328,-1.4531118085690977,472638.17596566526,958.6535622317572,0.04789023319144692,415.3138099692089,5.1636409945514036e-05,145.77830677500583,3.6866952789699567,1
861.2564377682404,10.742489270386265,548.7575321888418,6.019120171673759,-1094.6001072961371,0.1733510978101354,3343.9291845493563,-0.09311103493586499,-1.1465450128352555,589246.1759656653,-3493.666437768241,4.7170239964656595,141.67492108031996,-0.0012013578790455869,172.82664010833918,1.6866952789699567,1
311.25643776824035,15.742489270386265,-1244.3224678111587,162.6891201716738,-105.41010729613734,2.161564371486496,-559.0708154506437,-0.09504810774605718,-3.8570100056800185,-136719.82403433477,36373.90356223176,-0.4373333912218354,-61.886190030791134,-0.008634187669622586,-87.71335989166084,-10.313304721030043,1
3336.25643776824,-2.2575107296137347,9899.187532188844,98.95912017167397,-3234.150107296138,1.0254928887258052,3788.9291845493563,-0.10800448627473189,1.8829138219581871,1494183.1759656651,77419.95356223176,-0.22239754320810642,12.382132549854035,0.03732260542879471,133.68501107608114,71.68669527896995,0
1661.2564377682404,28.742489270386265,-211.97246781115882,163.59912017167372,-1529.9001072961373,1.003256395460678,755.9291845493563,0.6050879483852023,-3.3191035863386262,565169.1759656653,400.52356223175866,-0.2947670450825959,212.28523854063738,-0.0037932471440347863,59.76521153691061,-3.3133047210300433,1
211.25643776824035,-2.2575107296137347,844.5575321888414,30.94912017167379,-168.60010729613742,0.1760088159309408,722.9291845493563,-0.09088046775008478,279.9100957018512,106892.17596566523,8546.973562231758,-0.16060294451508916,-9.536190030791133,0.09845801091193762,860.9433067750058,2.6866952789699567,0
181.25643776824035,15.742489270386265,-810.2124678111587,-60.01087982832608,-194.47010729613731,0.5229437161523202,643.9291845493563,-0.09886843377837429,-2.3598872574489285,180038.17596566523,-5024.46643776824,0.0035334335004808815,330.6313099692088,-0.0029339615547342864,116.81414010833916,-5.313304721030043,1
3391.25643776824,6.742489270386265,5485.537532188839,1435.8891201716744,-2405.0101072961374,0.37118612472821216,5904.929184549356,-0.10000174777576538,10.484110764013874,630796.1759656653,53907.43356223177,-0.21170902192476404,4.605658373464184,0.03611546042573991,155.37594861897742,52.68669527896996,1
-88.74356223175965,46.742489270386265,2134.3275321888414,-43.39087982832622,5.119892703862689,0.5169716337866979,-50.07081545064375,-0.06562347211894279,20.474176629228015,-90006.82403433477,5237.873562231758,0.055702605399474914,44.411309969208865,0.036568284200083616,234.63280677500583,12.686695278969957,0
-288.74356223175965,-7.257510729613735,-994.1324678111589,-46.05087982832623,251.64989270386272,0.27378278853368065,-519.0708154506437,-0.05530633515486639,-1.366777980428873,-160479.82403433477,-6563.056437768241,1.2921789906764742,53.88880996920888,0.004167508351251414,61.03164010833915,-7.313304721030043,1
1161.2564377682404,17.742489270386265,697.8275321888416,18.399120171673772,-1125.2501072961368,0.18990190432983392,2218.9291845493563,-0.10298703220552818,-2.568599497520273,1304170.1759656651,3810.5035622317596,-0.2416363777387279,3.652940403991458,-0.0014173693451795862,-3.272055543834739,12.686695278969957,1
161.25643776824035,21.742489270386265,-943.8924678111588,220.74912017167378,82.09989270386262,0.14473586611453942,115.92918454935625,-0.10202651507171319,-1.639118328238562,-35521.82403433477,-3563.326437768241,-0.22304737917406758,110.01380996920889,0.0010080373508505138,62.501640108339146,-6.313304721030043,1
-238.74356223175965,20.742489270386265,-1244.3224678111587,11.089120171673816,289.98989270386267,0.3886486266013117,-677.0708154506437,-0.10613891354300879,-3.8570100056800185,-140656.82403433477,-6007.786437768241,-0.4373333912218354,-61.886190030791134,-0.008634187669622586,-87.71335989166084,-10.313304721030043,1
-288.74356223175965,18.742489270386265,-1244.3224678111587,-12.53087982832633,319.6698927038627,0.21804016011418373,-435.07081545064375,-0.1032548490097424,-3.8570100056800185,-128360.82403433477,-5731.066437768241,-0.4373333912218354,-61.886190030791134,-0.008634187669622586,-87.71335989166084,-10.313304721030043,0
-288.74356223175965,8.742489270386265,-1244.3224678111587,276.6991201716739,270.54989270386267,-0.021780128792677378,56.92918454935625,-0.10409772918981669,-3.8570100056800185,184855.17596566523,-6486.8164377682415,-0.4373333912218354,-61.886190030791134,-0.008634187669622586,-87.71335989166084,-10.313304721030043,1
261.25643776824035,-2.2575107296137347,-834.2824678111588,37.61912017167377,-181.83010729613733,0.19927377122087347,895.9291845493563,-0.10596478809720049,-2.5365578754510554,254585.17596566523,-5229.226437768241,-0.054576315574012324,0.21980996920886753,-0.004030136104245087,-5.705359891660848,-5.313304721030043,1
-288.74356223175965,-1.2575107296137347,-57.65246781115877,-7.050879828326181,263.4998927038627,0.2268066882713664,-348.07081545064375,-0.09690248125308559,12.426313717715079,-136179.82403433477,-1808.956437768241,0.00883010369185222,-10.757023364124464,0.016352604511348415,233.29330677500585,-3.3133047210300433,1
-238.74356223175965,24.742489270386265,-1156.7624678111588,-47.650879828326445,189.79989270386267,2.938672571389456,-700.0708154506437,-0.10550091938370808,-2.930449159119172,-153231.82403433477,-5031.34643776824,-0.3883147713120799,32.613809969208866,-0.004267375442548386,-0.15335989166084119,-9.313304721030043,1
1011.2564377682404,6.742489270386265,897.7675321888413,12.389120171673824,-958.7101072961374,1.5559089457238482,390.92918454935625,-0.10787031526355889,-0.5253523566149152,331682.17596566526,6840.583562231755,0.06116358277095259,40.386886892285816,0.032260168576740814,66.95643498013403,17.686695278969957,0
1061.2564377682404,8.742489270386265,4770.717532188843,-9.660879828326642,-1142.6501072961373,0.4044302707352283,2744.9291845493563,-0.10418730902374829,6.483114917046841,566303.1759656653,6316.123562231755,7.264372360439525,74.26892108031998,0.020356325776640212,287.8485956638948,23.686695278969957,1
-438.74356223175965,19.742489270386265,-1140.5324678111588,105.34912017167375,419.74989270386266,-0.14790422754732002,-887.0708154506437,-0.08126851195059359,21.77015048814714,-202956.82403433477,-6353.386437768241,-0.2161082228357838,-57.83619003079114,0.034844073199942614,16.076640108339163,-9.313304721030043,0
-338.74356223175965,-3.2575107296137347,-1244.3224678111587,-45.85087982832618,333.04989270386267,0.49713925831597316,-760.0708154506437,-0.1073207050014962,-3.8570100056800185,-145285.82403433477,-6685.466437768241,-0.4373333912218354,-61.886190030791134,-0.008634187669622586,-87.71335989166084,-10.313304721030043,1
2241.25643776824,41.742489270386265,1556.7275321888415,70.8291201716738,-2305.860107296138,1.252237115718205,3116.9291845493563,-0.1058011968889961,-2.4603607074825167,644716.1759656653,28058.02356223176,-0.3208737994010528,-10.461831056432146,0.0024674348752108145,-15.891565019865965,28.686695278969957,1
1221.2564377682404,-4.257510729613735,-89.15246781115877,59.72912017167395,-1154.2001072961373,0.6561284245775958,2281.9291845493563,-0.10779533542651168,-1.6340651387595164,1336084.1759656651,-1253.6064377682414,0.011896727375496019,526.1188099692088,0.014167437846888613,62.877973441672495,6.686695278969957,1
1871.2564377682404,6.742489270386265,15364.957532188844,-23.310879828326087,-1854.4101072961373,1.4157265530061847,2685.9291845493563,-0.1029464598953592,4.779950205030859,297824.17596566526,-5814.8564377682405,72.75118668530925,111.37944826708124,0.027367801140807512,135.95004436365835,85.68669527896995,0
111.25643776824035,-6.257510729613735,1374.2975321888416,-21.120879828326235,-134.39010729613724,-0.04927127281004648,1157.9291845493563,-0.08971770125753989,1.4297137284716421,-62049.82403433477,-6707.556437768241,-0.4373333912218354,-49.80521442103504,0.014105690311519913,-23.844579403855967,30.686695278969957,1
411.25643776824035,13.742489270386265,314.5875321888416,20.69912017167379,-399.1001072961375,0.31415795041829114,854.9291845493563,-0.10137188662756208,-1.730837065145376,46076.17596566523,-2810.066437768241,-0.01661924237380591,-23.296716346580602,0.0040156125966889136,-5.665465154818719,8.686695278969957,1
11.256437768240346,22.742489270386265,-1113.7524678111588,8.099120171673775,19.449892703862673,0.0069892080878034,1083.9291845493563,-0.10357385188232979,-2.2914224757039996,121633.17596566523,3782.9735622317603,-0.3802276469708973,-20.18619003079113,-0.001439943065306086,-22.428359891660847,-8.313304721030043,1
-138.74356223175965,-7.257510729613735,144.19753218884125,32.699120171673655,-226.15010729613732,0.42600881593094087,933.9291845493563,-0.09253351960796159,2.5512142528507895,-41167.82403433477,11339.96356223176,0.15231875472359518,424.9923813977803,-0.0016197241850230866,316.35235439405346,-2.3133047210300433,0
1161.2564377682404,27.742489270386265,344.0575321888414,68.17912017167384,-1056.5701072961372,0.19540392082604574,1916.9291845493563,-0.09736925836485368,-2.78773226866749,314348.17596566526,4049.833562231758,-0.26608649891122393,30.955684969208868,-0.0030397820752170865,11.560390108339163,5.686695278969957,0
14961.256437768241,25.742489270386265,39126.80753218884,414.929120171676,-15098.150107296138,1.1334463745363452,10838.929184549357,-0.09030248190117238,1.8308766838012143,1511503.1759656651,32669.44356223176,0.7376738989084083,-7.435820345024041,0.04897719076868351,66.65212994198056,531.68669527897,1
111.25643776824035,-0.25751072961373467,5222.887532188843,237.57912017167405,-144.24010729613738,-0.13178508827805777,1999.9291845493563,-0.09213729516747969,38.455666449049644,222826.17596566523,2912.623562231757,0.11049919776453893,-42.54494003079113,0.056788502002157515,170.3687234416725,33.68669527896996,1
-238.74356223175965,16.742489270386265,-1244.3224678111587,-38.10087982832623,242.4998927038627,0.15062021489467134,-118.07081545064375,-0.10492716658646599,-3.8570100056800185,-26536.82403433477,-6448.656437768241,-0.4373333912218354,-61.886190030791134,-0.008634187669622586,-87.71335989166084,-10.313304721030043,1
-238.74356223175965,28.742489270386265,-1049.4324678111586,-7.6508798283261825,271.2498927038626,-0.026066282883288355,-391.07081545064375,0.004963766720893922,6.0217870658727835,-129959.82403433477,-2293.5364377682417,0.18085006402513357,101.16380996920888,0.005537218866577114,107.17664010833916,-8.313304721030043,1
161.25643776824035,39.742489270386265,-1156.5524678111587,53.03912017167377,-58.40010729613732,0.8045955396996773,-393.07081545064375,-0.1058235120186051,-3.664953112901025,-74926.82403433477,-5706.01643776824,-0.3386987898845314,166.61380996920886,-0.004351532423369987,-43.828359891660845,-8.313304721030043,0
161.25643776824035,16.742489270386265,-616.0824678111588,-51.200879828326165,-168.3201072961373,0.2756841777895843,1668.9291845493563,-0.10627657429328599,-1.5618729520718375,485179.17596566526,-4068.706437768241,0.4228118797626618,414.9938099692088,-0.0034784627615757867,316.35664010833915,-7.313304721030043,1
211.25643776824035,16.742489270386265,-344.82246781115873,65.99912017167381,-527.4501072961373,0.18984338250939398,1895.9291845493563,-0.10548671503587909,-0.4464299108478088,518364.17596566526,-6108.966437768241,0.5542915829105337,654.0388099692088,-0.0022793165192338863,200.82914010833917,-5.313304721030043,1
611.2564377682404,2.7424892703862653,-367.93246781115874,-9.770879828326144,-593.3201072961373,0.3718279453753299,2135.9291845493563,-0.10179360538954468,-1.6858468692994903,467909.17596566526,-5117.206437768241,0.30039346826838326,-4.221904316505437,-0.005445121610397086,37.4852115369106,-3.3133047210300433,1
61.256437768240346,20.742489270386265,-1244.3224678111587,46.229120171673834,19.82989270386256,0.6727945302166549,-465.07081545064375,-0.006797294305929194,-3.8570100056800185,-107506.82403433477,-3042.206437768241,-0.4373333912218354,-61.886190030791134,-0.008634187669622586,-87.71335989166084,-10.313304721030043,0
11.256437768240346,-3.2575107296137347,-1104.4224678111586,-5.9008798283263,-84.4001072961374,0.30796904320366825,301.92918454935625,0.1025700626267067,-3.44469052439502,-75651.82403433477,6119.863562231758,-0.4241066533570602,277.4138099692089,-0.007213733124168086,52.18664010833916,-9.313304721030043,0
-388.74356223175965,23.742489270386265,-1140.5324678111588,-28.080879828326243,380.0198927038627,0.06238354223685266,-817.0708154506437,-0.08445441019858028,21.77015048814714,-154506.82403433477,-6461.296437768241,-0.2161082228357838,-57.83619003079114,0.034844073199942614,16.076640108339163,-9.313304721030043,0
6211.25643776824,12.742489270386265,38429.07753218884,-26.460879828325787,-6149.640107296136,0.4786007668457838,10150.929184549357,-0.1063992358273027,2.4139176390431794,2144706.1759656654,230302.31356223178,-0.2700640810299235,-15.367366501379358,0.0037328215147003144,204.00281657892742,125.68669527896995,0
-238.74356223175965,30.742489270386265,-1084.8124678111587,-36.030879828326185,232.61989270386266,0.5439135778357028,-147.07081545064375,-0.09827755889142908,-2.1066533722991343,-126531.82403433477,-5622.986437768241,-0.2793510801697095,-16.32119003079113,0.010413431377996414,-7.958359891660848,-8.313304721030043,1
1061.2564377682404,-3.2575107296137347,1232.9675321888412,-4.050879828326192,-1226.750107296137,0.2692070468333104,2320.9291845493563,-0.0982180700772502,4.885466668361584,579090.1759656653,3494.75356223176,0.070487755457521,82.05130996920887,0.004480219468297813,195.60414010833918,7.686695278969957,0
111.25643776824035,5.742489270386265,110.69753218884136,-370.50087982832645,-128.90010729613743,0.14854402719854648,636.9291845493563,-0.08061443655362069,1.7236116985812817,22484.17596566523,-784.4364377682409,-0.004951703615427322,26.94714330254221,0.006896732412452814,138.1233067750058,1.6866952789699567,0
961.2564377682404,8.742489270386265,7224.777532188842,-3.8508798283261925,-974.9501072961374,0.241106855146627,2064.9291845493563,-0.1058063973749749,4.28480234318805,508912.17596566526,52432.15356223176,0.27939139164214943,8.38554909964363,0.03412318526916862,101.30240097790438,83.68669527896995,1
61.256437768240346,14.742489270386265,-1244.3224678111587,130.23912017167382,-234.46010729613732,0.5338325809509674,218.92918454935625,-0.08338960007173249,-3.8570100056800185,-120630.82403433477,4757.443562231758,-0.4373333912218354,-61.886190030791134,-0.008634187669622586,-87.71335989166084,-10.313304721030043,0
626.3464377682403,12.742489270386265,-656.8124678111587,137.9391201716738,-448.25010729613734,1.931679151457391,-211.07081545064375,-0.10966630330889308,-2.3179516152171264,156255.17596566523,-311.28643776824083,0.21343145407017203,639.8388099692088,0.0038071413184689144,319.2566401083392,-5.313304721030043,0
-38.743562231759654,8.742489270386265,-1244.3224678111587,61.98912017167381,140.88989270386267,0.6565877106546218,-143.07081545064375,-0.10807509801007319,-3.8570100056800185,66859.17596566523,-1549.6964377682405,-0.4373333912218354,-61.886190030791134,-0.008634187669622586,-87.71335989166084,-10.313304721030043,0
1511.2564377682404,46.742489270386265,310.8875321888411,-18.480879828326117,-1528.5301072961372,1.547553317758128,1877.9291845493563,-0.10767581312005339,-2.3878888999614345,522920.17596566526,-1068.9864377682418,0.026275321230231213,428.30492108031996,0.001892388227977914,228.1871956638947,8.686695278969957,1
-138.74356223175965,8.742489270386265,-636.0824678111587,-35.57087982832619,95.9798927038627,0.529817966257738,-401.07081545064375,-0.106799841481541,0.4618782582716159,-58716.82403433477,-3136.6964377682416,-0.13094106341622958,126.90380996920882,0.0026076423957368134,296.35664010833915,-7.313304721030043,1
-388.74356223175965,-1.2575107296137347,-1244.3224678111587,0.5691201716738306,422.44989270386264,-0.17399118406905922,-900.0708154506437,6.034320763719052,-3.8570100056800185,-215781.82403433477,-6134.786437768241,-0.4373333912218354,-61.886190030791134,-0.008634187669622586,-87.71335989166084,-10.313304721030043,0
-338.74356223175965,21.742489270386265,-676.6924678111587,105.89912017167386,194.94989270386264,0.03393564519923342,16.92918454935625,-0.10302520043120839,1.6220440483740348,-31849.82403433477,-6321.826437768241,3.3493910917668233,-27.352856697457796,-0.004061016937915286,101.49664010833916,-7.313304721030043,1
-388.74356223175965,-9.257510729613735,-1089.3224678111587,13.699120171673796,386.6998927038627,-0.12399118406905926,-681.0708154506437,-0.09727867438532599,-0.30603635161358067,-150821.82403433477,-5064.6464377682405,-0.32533593464794597,-47.33619003079113,0.0016750906808928132,-36.046693224994186,-7.313304721030043,1
461.25643776824035,-4.257510729613735,834.9775321888415,318.4191201716739,-102.68010729613735,0.13382508099118173,556.9291845493563,-0.10746474830227529,0.41435400418029333,189684.17596566523,349.07356223175793,-0.1433824777587337,-29.432856697457794,0.002660993053268914,50.90664010833916,4.686695278969957,0
1411.2564377682404,-8.257510729613735,1623.5475321888416,139.449120171674,-1508.350107296137,0.2571299325343163,3651.9291845493563,-0.10569990706536418,-0.08511190530028578,1540142.1759656651,6809.94356223176,0.0009444567716268004,30.27794040399145,0.008277921513546114,62.850801599022404,26.686695278969957,0
111.25643776824035,17.742489270386265,-539.0924678111587,-10.670879828326115,-74.99010729613724,0.3464844434676867,-177.07081545064375,-0.09536414811841169,-2.408006512768574,45324.17596566523,-5680.496437768241,0.24249155069859812,35.45380996920887,-0.002132237084447086,53.33264010833915,-5.313304721030043,0
-238.74356223175965,-6.257510729613735,-1244.3224678111587,31.549120171673813,310.4498927038627,0.6837323628757994,-698.0708154506437,-0.10178265219477059,-3.8570100056800185,-165485.82403433477,11309.283562231756,-0.4373333912218354,-61.886190030791134,-0.008634187669622586,-87.71335989166084,-10.313304721030043,0
-88.74356223175965,1.7424892703862653,-968.4524678111587,-5.740879828326271,119.3898927038627,-0.09366786808774155,469.92918454935625,-0.10649634521720529,-2.7606345188347756,221507.17596566523,-4552.486437768241,-0.3157013428282673,21.987143302542187,-0.005984010991177386,4.24330677500582,-7.313304721030043,0
11.256437768240346,22.742489270386265,-1244.3224678111587,69.53912017167382,99.93989270386268,0.31426362574738453,-12.07081545064375,-0.10654965612455719,-3.8570100056800185,89214.17596566523,-1630.0964377682405,-0.4373333912218354,-61.886190030791134,-0.008634187669622586,-87.71335989166084,-10.313304721030043,1
1360.5064377682404,24.742489270386265,293.42753218884127,8.50912017167392,-1364.3401072961374,2.1728174893578984,92.92918454935625,-0.1083095954014882,-2.9213373131453206,175941.17596566523,35324.653562231775,-0.4001591687982671,102.4608099692089,0.002953297846020513,66.06164010833916,-0.31330472103004325,0
711.2564377682404,36.742489270386265,1851.2375321888417,-44.150879828326296,-701.3001072961372,0.10381606238377203,2317.9291845493563,-0.10223422596696079,5.888854187352084,317998.17596566526,483.4735622317596,0.6422399321881803,78.11380996920886,0.002676101086966814,395.3133067750058,1.6866952789699567,1
461.25643776824035,22.742489270386265,779.7875321888414,-41.13087982832628,-482.60010729613737,0.8371065381595154,1478.9291845493563,-0.10744372153489529,0.6594244686701831,482272.17596566526,14042.613562231763,0.8904812723343527,51.37630996920887,0.010583256578386314,165.30039010833917,5.686695278969957,1
-338.74356223175965,16.742489270386265,-1103.6424678111587,-11.900879828326168,327.35989270386267,-0.07777925785713305,-506.07081545064375,-0.10558378857385449,-2.089895321595104,-106036.82403433477,-6105.536437768241,0.041756651006743806,-22.08119003079114,-0.0026281816636165864,-17.37335989166084,-8.313304721030043,1
302.4164377682403,13.742489270386265,-1218.9024678111587,215.81912017167386,191.00989270386262,0.2054177993824775,-427.07081545064375,-0.0681653990225458,-3.743497457676089,-85713.82403433477,-380.96643776824203,-0.4328967735929999,162.05380996920886,-0.006270121475769186,-62.29335989166084,-9.313304721030043,1
111.25643776824035,22.742489270386265,-257.61246781115875,-22.6708798283264,-182.00010729613734,0.3455076898048148,450.92918454935625,-0.09841989525957598,0.84265167536305,25586.17596566523,7810.6935622317615,-0.0794524581129018,68.6423813977803,0.003922118636683714,218.12735439405344,-1.3133047210300433,1
-438.74356223175965,10.742489270386265,-968.4324678111587,95.52912017167401,245.4498927038627,-0.023991184069059146,-356.07081545064375,-0.08929195222049129,-2.319161622179461,-176000.82403433477,-3646.836437768241,-0.3493955587337006,-2.086190030791144,-0.0036174652615958867,4.249973441672481,-7.313304721030043,0
361.25643776824035,-4.257510729613735,114.55753218884138,121.01912017167358,-330.2501072961372,0.16993219770108597,575.9291845493563,-0.08889523706184468,-2.0398396392718867,4876.175965665228,-1934.5764377682399,-0.1549264648868825,-20.341745586346704,0.0032548479974844145,-12.220026558327504,7.686695278969957,0
561.2564377682404,33.742489270386265,157.10753218884133,-173.9808798283263,-531.6901072961375,-0.05040157347532309,3300.9291845493563,-0.10311820336850559,-1.5417830971538073,714087.1759656653,5985.84356223176,-0.12516431476721968,89.44130996920876,-0.007030981256796987,262.6441401083392,-6.313304721030043,0
1211.2564377682404,-7.257510729613735,697.8275321888416,20.029120171673775,-1173.620107296137,0.31925425132923974,2360.9291845493563,-0.10808440406555439,-2.568599497520273,1344242.1759656651,4379.19356223176,-0.2416363777387279,3.652940403991458,-0.0014173693451795862,-3.272055543834739,12.686695278969957,0
-88.74356223175965,15.742489270386265,-1080.0324678111588,-49.05087982832618,40.14989270386263,0.6044732239544243,-10.07081545064375,-0.10497713019463759,-3.378588339984037,-4588.824034334772,-4256.96643776824,-0.3729160449232156,109.81380996920885,-0.006402044812479786,-5.568359891660833,-8.313304721030043,1
661.2564377682404,6.742489270386265,3855.657532188841,-29.39087982832618,-723.6601072961374,0.45885430544966577,1824.9291845493563,-0.10811318554051888,0.8872015683811347,571113.1759656653,1506.4235622317592,0.1823038401309594,-18.886590030791133,0.0005909045812999142,116.28584010833916,14.686695278969957,0
2361.25643776824,8.742489270386265,1210.167532188841,505.83912017167404,-1805.160107296137,1.1224074249700509,2543.9291845493563,-0.10749979347048229,-1.6824845367526633,921924.1759656653,17030.393562231766,0.32846678249528977,407.63714330254226,-0.0007272667109012865,452.54330677500576,-0.31330472103004325,0
-388.74356223175965,-9.257510729613735,-1067.3524678111587,16.699120171673815,397.8498927038627,-0.023991184069059174,-793.0708154506437,0.1453746305688999,5.149096864548989,-212597.82403433477,-5219.006437768241,-0.1823591090889094,-52.06119003079114,0.006632987902896414,0.771640108339156,-8.313304721030043,0
1511.2564377682404,15.742489270386265,616.1575321888411,2.649120171673868,-1512.3001072961372,0.2610515509736758,4147.929184549356,-0.1020762913056669,-1.5539294975466325,709001.1759656653,-66.0764377682417,0.08294049641265594,98.36492108032002,0.00031729954273401403,94.8411956638947,12.686695278969957,1
1111.2564377682404,-4.257510729613735,2718.167532188841,7.249120171673798,-1183.1501072961373,1.1844200308842119,624.9291845493563,-0.1111061577172028,-1.210056097864387,1369962.1759656651,-3103.766437768241,0.598154197268479,74.20471906011795,-0.0012861582775050865,272.5130037447028,0.6866952789699567,1
561.2564377682404,0.7424892703862653,3212.797532188842,216.29912017167382,-260.12010729613735,0.22306590818493882,940.9291845493563,-0.1041173081846106,6.464403226044498,176910.17596566523,6659.7935622317555,0.4455932811247855,5.0003099692088675,0.021305386222131312,161.96304010833916,18.686695278969957,0
-288.74356223175965,-8.257510729613735,-1062.9724678111588,-30.860879828326205,194.89989270386266,0.03754016940776175,-96.07081545064375,-0.09296133380631208,-2.991088217970521,-64370.82403433477,-6439.936437768241,1.9181673231566554,147.54380996920887,-0.007309684358364386,93.63664010833915,-9.313304721030043,0
511.25643776824035,10.742489270386265,-631.5124678111588,-49.760879828326274,-505.00010729613734,0.9184694135735512,597.9291845493563,-0.10438752044727559,-2.522071092874904,104669.17596566523,-4413.46643776824,-0.016022191681549502,232.24238139778026,0.0019547738829363134,31.17735439405343,-1.3133047210300433,0
-338.74356223175965,44.742489270386265,-1162.5024678111588,-45.300879828326195,298.89989270386263,-0.13312161885166784,-137.07081545064375,-0.09666293706456008,-0.1294473633109985,-133880.82403433477,-5981.76643776824,-0.3116285870306511,-39.93619003079113,6.14645042904139e-05,-5.89335989166085,-9.313304721030043,1
1111.2564377682404,12.742489270386265,582.3575321888413,103.5291201716738,-1283.3101072961372,0.4828502426606354,1796.9291845493563,-0.09129635627017738,-2.6619064053476595,838850.1759656653,12064.763562231756,-0.3156617145162186,77.06562815102697,-0.003907071210662586,78.34845829015731,0.6866952789699567,0
-238.74356223175965,21.742489270386265,-1042.3424678111587,78.79912017167393,321.54989270386267,-0.01747409005196518,-392.07081545064375,-0.10606395106239969,-1.0996038623353095,-68013.82403433477,-5822.426437768241,-0.17618837674107413,-52.729940030791134,0.008459829424394412,-62.46585989166084,-2.3133047210300433,0
1570.2564377682404,12.742489270386265,1444.3475321888413,45.839120171673855,-1810.7801072961372,0.6105138160762094,5838.929184549356,-0.10395647543184608,-1.441397011924135,994584.1759656653,2986.44356223176,0.25122362847669333,103.06776830254219,0.008784098741952313,115.07372344167248,17.686695278969957,1
61.256437768240346,-0.25751072961373467,-539.0924678111587,-15.730879828326074,-75.10010729613724,0.3089086858919292,-170.07081545064375,39.889077153154574,-2.408006512768574,43204.17596566523,-5776.896437768241,0.24249155069859812,35.45380996920887,-0.002132237084447086,53.33264010833915,-5.313304721030043,0
-188.74356223175965,15.742489270386265,-134.31246781115874,-39.06087982832614,160.19989270386264,-0.08911618406905925,404.92918454935625,-0.10178260096642519,3.648128601486983,107483.17596566523,-2881.926437768241,-0.008564410639873676,-50.50926695386806,0.007615812330377414,-2.3279752762762342,2.6866952789699567,0
61.256437768240346,-5.257510729613735,-318.6024678111587,120.35912017167404,-154.89010729613727,0.9366318107507288,641.9291845493563,-0.10523951525624338,-1.3735224134600315,89979.17596566523,-2975.336437768241,-0.1947525567114807,-35.26119003079114,0.0010611031891031141,-21.5905027488037,3.6866952789699567,1
111.25643776824035,26.742489270386265,-982.7624678111588,-12.100879828326192,-112.69010729613734,0.03940558130149746,2144.9291845493563,-0.10739540286335739,-2.5398497453721007,789865.1759656653,18506.173562231757,-0.09125614975693039,469.0338099692089,-0.004685695023121487,173.84664010833916,-8.313304721030043,1
-238.74356223175965,15.742489270386265,-771.9124678111586,-330.39087982832643,279.3098927038627,-0.06388021522569606,-307.07081545064375,-0.06956417094997559,-0.5348581069458418,-192099.82403433477,-4314.246437768241,-0.2407923406397967,-38.18619003079113,0.0007554836918797145,-8.978359891660844,-4.313304721030043,0
211.25643776824035,8.742489270386265,1336.0375321888412,-23.960879828326167,-212.4101072961373,0.29761143202401363,1569.9291845493563,-0.10110607704380839,3.3529750976918304,571530.1759656653,-3270.0864377682415,1.4149291245065867,12.732015097413985,0.012829400604368713,185.66561446731353,5.686695278969957,1
-388.74356223175965,10.742489270386265,-994.7724678111588,124.31912017167394,383.29989270386267,-0.023991184069059146,-659.0708154506437,0.00615793361511411,1.688545549875537,-211137.82403433477,-5688.166437768241,-0.047259143468806886,-46.886190030791134,0.001365812330377414,-4.530026558327506,-7.313304721030043,0
361.25643776824035,-3.2575107296137347,334.5975321888418,87.05912017167381,-234.0401072961373,0.06284789639071095,1003.9291845493563,-0.10026453816304788,15.51186291262477,268180.17596566526,4505.603562231755,0.3653418748294277,147.86255996920886,0.012466173420815315,195.00580677500588,0.6866952789699567,1
1061.2564377682404,-2.2575107296137347,91.61753218884132,32.59912017167419,-983.6501072961372,0.8143544093480812,1232.9291845493563,-0.1086001399322204,-2.756837066538126,528554.1759656653,-3188.646437768241,-0.06425228991292098,73.03603219143108,-0.0038923541606658866,60.72441788611695,-1.3133047210300433,1
-438.74356223175965,10.742489270386265,-1244.3224678111587,30.649120171673776,387.8998927038627,-0.12399118406905935,-683.0708154506437,0.6153686751702013,-3.8570100056800185,-215457.82403433477,-6358.816437768241,-0.4373333912218354,-61.886190030791134,-0.008634187669622586,-87.71335989166084,-10.313304721030043,0
